hiany_id;hiany_eszkoznev;hiany_muszakicsop;hiany_muszakicsopnev;tobblet_id;tobblet_eszkoznev;tobblet_muszakicsop;toblet_muszakicsopnev
15008;FIÓKOS TÁROLÓ vezetői, cseresznye;BS0604;Görgős irattároló asztal melletti;28283;GÖRGŐS IRATSZEKRÉNY vezetői, cseresznye;BS0604;Görgős irattároló asztal melletti
15008;FIÓKOS TÁROLÓ vezetői, cseresznye;BS0604;Görgős irattároló asztal melletti;45756;Görgős iratszekrény;BS0604;Görgős irattároló asztal melletti
17534;Vezetői íróasztal (DB);BA0305;Nagyméretű íróasztal;28661;Vezetői íróasztal (DB);BA0305;Nagyméretű íróasztal
17534;Vezetői íróasztal (DB);BA0305;Nagyméretű íróasztal;29845;Vezetői íróasztal Cseresznye;BA0305;Nagyméretű íróasztal
18197;Bordó szövet kárpitos görgős szék NNI;BU0602;Favázas karosszék;25174;Bordó szövet kárpitos görgős szék;BA0401;Íves elem klf.
18197;Bordó szövet kárpitos görgős szék NNI;BU0602;Favázas karosszék;82823;FAVÁZAS KAROSSZÉK SZÖVET KÁRPITTAL (DB);BU0602;Favázas karosszék
17789;Bükk íróasztal NNI;BA0305;Nagyméretű íróasztal;1094;Nagyméretű íróasztal;BA0305;Nagyméretű íróasztal
17789;Bükk íróasztal NNI;BA0305;Nagyméretű íróasztal;26224;nagyméretű íróasztal;BA0305;Nagyméretű íróasztal
19439;KÁVÉFŐZŐ De-Lomghi EC5.1;EH0103;Kávéfőző;26280;Kávéfőző, De Longi EC5.1;EH0103;Kávéfőző
19439;KÁVÉFŐZŐ De-Lomghi EC5.1;EH0103;Kávéfőző;27473;De Longi kávéfőző EC5.1;EH0103;Kávéfőző
15069;MINIKONYHA mosogatótálcás;EH9907;Mini Konyha;82819;konyha asztal tömör fa;BA0802;Konyhaasztal klf.
15069;MINIKONYHA mosogatótálcás;EH9907;Mini Konyha;5005;asztali számítógép aplle Mac mini;SS01;Számítógép
19367;Vízforraló Philips HD3950/91;EH0501;Vízforraló;25130;Vízforraló Philips;EH0501;Vízforraló
19367;Vízforraló Philips HD3950/91;EH0501;Vízforraló;25688;Philips vízforraló;EH0501;Vízforraló
19260;Gorenje kombinálthűtő R611;EH0204;Háztartási hűtőszekrény;25124;Háztartási hűtőszekrény Gorenje;EH0204;Háztartási hűtőszekrény
19260;Gorenje kombinálthűtő R611;EH0204;Háztartási hűtőszekrény;25125;Háztartási hűtőszekrény Gorenje;EH0204;Háztartási hűtőszekrény
19415;Szendvicssütő Sencor SSM 4220SS;EH9707;Szendvicssűtő;28149;Szendvicssütő Sencor SSM 4220SS;EH9707;Szendvicssűtő
19415;Szendvicssütő Sencor SSM 4220SS;EH9707;Szendvicssűtő;26182;Sencor szendvicssütő;EH9707;Szendvicssűtő
19393;Mikrohullámú sütő Hausmeister Diana;EH0303;Mikrohullámú sütő klf. egyéb;29309;Mikrohullámú sütő Hausmeister Diana;EH0303;Mikrohullámú sütő klf. egyéb
19393;Mikrohullámú sütő Hausmeister Diana;EH0303;Mikrohullámú sütő klf. egyéb;28148;Mikrohullámú sütő Hausmeister Diana;EH0303;Mikrohullámú sütő klf. egyéb
15077;MINIKONYHA mosogatótálcás;EH9907;Mini Konyha;82819;konyha asztal tömör fa;BA0802;Konyhaasztal klf.
15077;MINIKONYHA mosogatótálcás;EH9907;Mini Konyha;5005;asztali számítógép aplle Mac mini;SS01;Számítógép
5034;Szarvasi SZV 623 kávéfőző;EH0103;Kávéfőző;28985;Szarvasi kávéfőző;EH0103;Kávéfőző
5034;Szarvasi SZV 623 kávéfőző;EH0103;Kávéfőző;1230;Szarvasi kávéfőző;EH0103;Kávéfőző
7689;Fényhíd;JT9901;Egyéb gépjármű  tartozék, alkatrész;30404;Fényhíd, Federal Signal (MZA-033);JT9901;Egyéb gépjármű  tartozék, alkatrész
7689;Fényhíd;JT9901;Egyéb gépjármű  tartozék, alkatrész;28776;DJI DRÓN+ TARTOZÉK;EE1110;Egyéb optikai eszközök
19197;DELONGHI KÁVÉFŐZŐ;EH0103;Kávéfőző;25734;DeLonghi kávéfőző;EH0103;Kávéfőző
19197;DELONGHI KÁVÉFŐZŐ;EH0103;Kávéfőző;29813;Delonghi Kávéfőző;EH0103;Kávéfőző
19200;DIANA mikrohullámú sütő;EH0303;Mikrohullámú sütő klf. egyéb;29309;Mikrohullámú sütő Hausmeister Diana;EH0303;Mikrohullámú sütő klf. egyéb
19200;DIANA mikrohullámú sütő;EH0303;Mikrohullámú sütő klf. egyéb;28148;Mikrohullámú sütő Hausmeister Diana;EH0303;Mikrohullámú sütő klf. egyéb
19734;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény;28803;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény
19734;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény;25093;ADJ-H32 L3/K2 rejtett lövedékálló mell.;EF0402;Külső viselésű lövedékálló mellény
19646;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;28803;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény
19646;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;30409;ADJ-H32 L3/K2 REJTETT. LÖV. MELLÉNY;EF0406;Rejtett viselésű lövedékálló mellény
19647;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;28803;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény
19647;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;30409;ADJ-H32 L3/K2 REJTETT. LÖV. MELLÉNY;EF0406;Rejtett viselésű lövedékálló mellény
19648;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;28803;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény
19648;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;30409;ADJ-H32 L3/K2 REJTETT. LÖV. MELLÉNY;EF0406;Rejtett viselésű lövedékálló mellény
19649;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;28803;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény
19649;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;30409;ADJ-H32 L3/K2 REJTETT. LÖV. MELLÉNY;EF0406;Rejtett viselésű lövedékálló mellény
19650;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;28803;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény
19650;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;30409;ADJ-H32 L3/K2 REJTETT. LÖV. MELLÉNY;EF0406;Rejtett viselésű lövedékálló mellény
8027;"Garmin GPS 7.0""Navigációs készülék";SS9901;GPS navigációs eszköz;24350;"Garmin GPS 7.0""Navigációs készülék";SS9901;GPS navigációs eszköz
8027;"Garmin GPS 7.0""Navigációs készülék";SS9901;GPS navigációs eszköz;5333;Switch;SH99;Egyéb hálózati eszköz
669;Iratmegsemmisítő Dahle;KI0400;Iratmegsemmisítő;30211;Dahle iratmegsemmisítő;KI0400;Iratmegsemmisítő
669;Iratmegsemmisítő Dahle;KI0400;Iratmegsemmisítő;24326;Dahle iratmegsemmisítő;KI0400;Iratmegsemmisítő
20540;DDOptic Pirschler keresőtávcső;EE1101;Nappali figyelő-felderítő eszközök;24362;DD Optics Pirschler 8x45 Gen 3 távcső;EE1102;Éjjellátó figyelő-felderítő eszközök
20540;DDOptic Pirschler keresőtávcső;EE1101;Nappali figyelő-felderítő eszközök;46349;Elválasztó paraván;BE0901;Elhelyezés kiegészítő eszközök
9533;XEROX C7025 színes másológép;KI0301;Fekete-fehér fénymásolók;24508;Xerox Versalink C7025 m. nyomt.;SN0699;Multifunkciós nyomtató egyéb
9533;XEROX C7025 színes másológép;KI0301;Fekete-fehér fénymásolók;5463;Laptop - Vostro 15 3568;SS03;Laptop
19374;Vízforraló Philips HD3950/91;EH0501;Vízforraló;25130;Vízforraló Philips;EH0501;Vízforraló
19374;Vízforraló Philips HD3950/91;EH0501;Vízforraló;25688;Philips vízforraló;EH0501;Vízforraló
17933;Bükk 90 fokos ív NNI;BA0401;Íves elem klf.;27518;90 fokos ív bükk;BA0401;Íves elem klf.
17933;Bükk 90 fokos ív NNI;BA0401;Íves elem klf.;27943;90 fokos ív Bükk;BA0401;Íves elem klf.
19392;Mikrohullámú sütő Hausmeister Diana;EH0303;Mikrohullámú sütő klf. egyéb;29309;Mikrohullámú sütő Hausmeister Diana;EH0303;Mikrohullámú sütő klf. egyéb
19392;Mikrohullámú sütő Hausmeister Diana;EH0303;Mikrohullámú sütő klf. egyéb;28148;Mikrohullámú sütő Hausmeister Diana;EH0303;Mikrohullámú sütő klf. egyéb
18439;Rekeszes kulcstartó szekrény;BS9920;Szekrény egyéb klf.;24954;Kulcstartó szekrény fém;BS9920;Szekrény egyéb klf.
18439;Rekeszes kulcstartó szekrény;BS9920;Szekrény egyéb klf.;26949;Kulcstartó szekrény;BS9912;Kulcstartó szekrény
17564;SZÁMÍTÓGÉPASZTAL (DB);BA0600;Számítógépasztal;28562;SZÁMÍTÓGÉPASZTAL BÜKK (DB);BA0601;Számítógépasztal
17564;SZÁMÍTÓGÉPASZTAL (DB);BA0600;Számítógépasztal;27604;SZÁMÍTÓGÉPASZTAL BÜKK (DB);BA0601;Számítógépasztal
15272;Íróasztal bükk 134 cm (NNI);BA0302;Kisméretű íróasztal;25836;íróasztal 134 cm bükk;BA0302;Kisméretű íróasztal
15272;Íróasztal bükk 134 cm (NNI);BA0302;Kisméretű íróasztal;29803;Íróasztal 134 cm Bükk;BA0302;Kisméretű íróasztal
15442;Fiókos tároló bükk (NN);BS0604;Görgős irattároló asztal melletti;45756;Görgős iratszekrény;BS0604;Görgős irattároló asztal melletti
15442;Fiókos tároló bükk (NN);BS0604;Görgős irattároló asztal melletti;28283;GÖRGŐS IRATSZEKRÉNY vezetői, cseresznye;BS0604;Görgős irattároló asztal melletti
19739;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény;28803;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény
19739;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény;25093;ADJ-H32 L3/K2 rejtett lövedékálló mell.;EF0402;Külső viselésű lövedékálló mellény
19740;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény;28803;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény
19740;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény;25093;ADJ-H32 L3/K2 rejtett lövedékálló mell.;EF0402;Külső viselésű lövedékálló mellény
19708;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;28803;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény
19708;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;30409;ADJ-H32 L3/K2 REJTETT. LÖV. MELLÉNY;EF0406;Rejtett viselésű lövedékálló mellény
7766;2 kazettás magnó Panasonic;KH0103;Kazettás magnó;26836;KAZETTÁS MAGNÓ (DB);KH0103;Kazettás magnó
7766;2 kazettás magnó Panasonic;KH0103;Kazettás magnó;5463;Laptop - Vostro 15 3568;SS03;Laptop
15029;FIÓKOS TÁROLÓ vezetői, cseresznye;BS0604;Görgős irattároló asztal melletti;28283;GÖRGŐS IRATSZEKRÉNY vezetői, cseresznye;BS0604;Görgős irattároló asztal melletti
15029;FIÓKOS TÁROLÓ vezetői, cseresznye;BS0604;Görgős irattároló asztal melletti;45756;Görgős iratszekrény;BS0604;Görgős irattároló asztal melletti
15012;FIÓKOS TÁROLÓ vezetői, cseresznye;BS0604;Görgős irattároló asztal melletti;28283;GÖRGŐS IRATSZEKRÉNY vezetői, cseresznye;BS0604;Görgős irattároló asztal melletti
15012;FIÓKOS TÁROLÓ vezetői, cseresznye;BS0604;Görgős irattároló asztal melletti;45756;Görgős iratszekrény;BS0604;Görgős irattároló asztal melletti
19280;De Longi kávéfőző EC5.1;EH0103;Kávéfőző;26280;Kávéfőző, De Longi EC5.1;EH0103;Kávéfőző
19280;De Longi kávéfőző EC5.1;EH0103;Kávéfőző;27473;De Longi kávéfőző EC5.1;EH0103;Kávéfőző
15020;FIÓKOS TÁROLÓ vezetői, cseresznye;BS0604;Görgős irattároló asztal melletti;28283;GÖRGŐS IRATSZEKRÉNY vezetői, cseresznye;BS0604;Görgős irattároló asztal melletti
15020;FIÓKOS TÁROLÓ vezetői, cseresznye;BS0604;Görgős irattároló asztal melletti;45756;Görgős iratszekrény;BS0604;Görgős irattároló asztal melletti
19593;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;28803;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény
19593;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;30409;ADJ-H32 L3/K2 REJTETT. LÖV. MELLÉNY;EF0406;Rejtett viselésű lövedékálló mellény
17041;Mini Konyha (DB) mosogatótálcás;EH9907;Mini Konyha;82819;konyha asztal tömör fa;BA0802;Konyhaasztal klf.
17041;Mini Konyha (DB) mosogatótálcás;EH9907;Mini Konyha;5005;asztali számítógép aplle Mac mini;SS01;Számítógép
19394;Mikrohullámú sütő Hausmeister Diana;EH0303;Mikrohullámú sütő klf. egyéb;29309;Mikrohullámú sütő Hausmeister Diana;EH0303;Mikrohullámú sütő klf. egyéb
19394;Mikrohullámú sütő Hausmeister Diana;EH0303;Mikrohullámú sütő klf. egyéb;28148;Mikrohullámú sütő Hausmeister Diana;EH0303;Mikrohullámú sütő klf. egyéb
13589;gorenje;EE9900;Egyéb gép, berendezés, felszerelés;25121;DAD Lövedék csapda;EE9900;Egyéb gép, berendezés, felszerelés
13589;gorenje;EE9900;Egyéb gép, berendezés, felszerelés;28143;Kenyérpirító;EH9800;Egyéb konyhai felszerelés
18379;Drón hőkamerával, tartozékokkal;KE0401;Egyéb hiradástechnikai eszközök;28776;DJI DRÓN+ TARTOZÉK;EE1110;Egyéb optikai eszközök
18379;Drón hőkamerával, tartozékokkal;KE0401;Egyéb hiradástechnikai eszközök;46349;Elválasztó paraván;BE0901;Elhelyezés kiegészítő eszközök
23355;Drogmérleg;EH1299;Különféle egyéb mérleg;28781;VOLTCRAFT TS-500 mérleg;EH1202;Digitális Mérleg
23355;Drogmérleg;EH1299;Különféle egyéb mérleg;46355;ÍRÓASZTAL;BA0901;Írógépasztal különféle
23356;Drogmérleg;EH1299;Különféle egyéb mérleg;28781;VOLTCRAFT TS-500 mérleg;EH1202;Digitális Mérleg
23356;Drogmérleg;EH1299;Különféle egyéb mérleg;46355;ÍRÓASZTAL;BA0901;Írógépasztal különféle
9148;Külső DVD Író Transcend USB 2.0;SS9902;Egyéb számítástechnikai eszközök;27719;Transcend TS8XDV Külső DVD író;SE9900;Egyéb számítástechnikai eszköz
9148;Külső DVD Író Transcend USB 2.0;SS9902;Egyéb számítástechnikai eszközök;26740;Külső lövedékálló mellény;EF0402;Külső viselésű lövedékálló mellény
7180;VAKU NIKON;KK0804;Vaku;27686;KÖR VAKU NIKON;KK0804;Vaku
7180;VAKU NIKON;KK0804;Vaku;5464;LG Monitor;SS02;Monitor
7251; MONITOR;SS0202;Monitor LCD;27890;Samsung LCD MONITOR;SS0202;Monitor LCD
7251; MONITOR;SS0202;Monitor LCD;4227;Monitor DELL;SS02;Monitor
2503;DOHÁNYZÓ ASZTAL (DB);BA0101;Dohányzó asztal klf.;29886;Dohányzó asztal klf.;BA0101;Dohányzó asztal klf.
2503;DOHÁNYZÓ ASZTAL (DB);BA0101;Dohányzó asztal klf.;253734;asztal;BA0201;Étkező asztal 4. személyes
18340;Konferencia asztal NNI;BA0701;Tárgyalóasztal klf.;29893;Tárgyalóasztal klf.;BA0701;Tárgyalóasztal klf.
18340;Konferencia asztal NNI;BA0701;Tárgyalóasztal klf.;24973;Tárgyalóasztal;BA0701;Tárgyalóasztal klf.
16566;Irodai asztal;BA0307;Íróasztal klf. egyéb;26642;Íróasztal;BA0307;Íróasztal klf. egyéb
16566;Irodai asztal;BA0307;Íróasztal klf. egyéb;46361;ÍRÓASZTAL;BA0307;Íróasztal klf. egyéb
7933;"2TB 3,5"" HDD KÜLSŐ merevlemez";SE1402;HDD > 500 GB;29562;Külső HDD Seagate 2TB;SE1402;HDD > 500 GB
7933;"2TB 3,5"" HDD KÜLSŐ merevlemez";SE1402;HDD > 500 GB;29545;Külső HDD SEAGATE Expansion 2TB;SE1402;HDD > 500 GB
7893;"4TB 3,5"" HDD KÜLSŐ merevlemez";SE1402;HDD > 500 GB;29116;Külső HDD Toshiba  4TB Canvio Basic;SE1402;HDD > 500 GB
7893;"4TB 3,5"" HDD KÜLSŐ merevlemez";SE1402;HDD > 500 GB;29562;Külső HDD Seagate 2TB;SE1402;HDD > 500 GB
7934;"2TB 3,5"" HDD KÜLSŐ merevlemez";SE1402;HDD > 500 GB;29562;Külső HDD Seagate 2TB;SE1402;HDD > 500 GB
7934;"2TB 3,5"" HDD KÜLSŐ merevlemez";SE1402;HDD > 500 GB;29545;Külső HDD SEAGATE Expansion 2TB;SE1402;HDD > 500 GB
15392;Fiókos tároló bükk (NNI);BS0604;Görgős irattároló asztal melletti;45756;Görgős iratszekrény;BS0604;Görgős irattároló asztal melletti
15392;Fiókos tároló bükk (NNI);BS0604;Görgős irattároló asztal melletti;28283;GÖRGŐS IRATSZEKRÉNY vezetői, cseresznye;BS0604;Görgős irattároló asztal melletti
19281;De Longi kávéfőző EC5.1;EH0103;Kávéfőző;26280;Kávéfőző, De Longi EC5.1;EH0103;Kávéfőző
19281;De Longi kávéfőző EC5.1;EH0103;Kávéfőző;27473;De Longi kávéfőző EC5.1;EH0103;Kávéfőző
20176;Álló ventillátor;EE1302;Álló ventilátor;25731;ÁLLÓ VENTILÁTOR;EE1302;Álló ventilátor
20176;Álló ventillátor;EE1302;Álló ventilátor;28808;Hauser F-44 Álló ventilátor;EE1302;Álló ventilátor
23828;Winchester külső 2,5 1TB;SS9902;Egyéb számítástechnikai eszközök;27719;Transcend TS8XDV Külső DVD író;SE9900;Egyéb számítástechnikai eszköz
23828;Winchester külső 2,5 1TB;SS9902;Egyéb számítástechnikai eszközök;29115;Külső HDD WD Elements 1TB;SE1402;HDD > 500 GB
5868;DAHLE 22114 IRATMEGSEMMISÍTŐ;KI0400;Iratmegsemmisítő;30211;Dahle iratmegsemmisítő;KI0400;Iratmegsemmisítő
5868;DAHLE 22114 IRATMEGSEMMISÍTŐ;KI0400;Iratmegsemmisítő;24326;Dahle iratmegsemmisítő;KI0400;Iratmegsemmisítő
19416;Szendvicssütő Sencor SSM 4220SS;EH9707;Szendvicssűtő;28149;Szendvicssütő Sencor SSM 4220SS;EH9707;Szendvicssűtő
19416;Szendvicssütő Sencor SSM 4220SS;EH9707;Szendvicssűtő;26182;Sencor szendvicssütő;EH9707;Szendvicssűtő
13015;biztonsági tároló;BS0905;Értékmegőrző szekrény;26225;vitrines szekrény;BS9925;Üveges szekrény
13015;biztonsági tároló;BS0905;Értékmegőrző szekrény;24954;Kulcstartó szekrény fém;BS9920;Szekrény egyéb klf.
19547;AN-UP 2016 L4/K2 külső löv.álló mellény;EF0402;Külső viselésű lövedékálló mellény;24875;AN-UP 2016 L4/K2 külső löv.álló mellény;EF0402;Külső viselésű lövedékálló mellény
19547;AN-UP 2016 L4/K2 külső löv.álló mellény;EF0402;Külső viselésű lövedékálló mellény;957;AN-UP 2016 L4/K2 külső löv.álló mell. L;EF0402;Külső viselésű lövedékálló mellény
11270;GÖRGŐS IRATSZEKRÉNY BÜKK (DB);BS0603;Görgős irattároló;25182;GÖRGŐS IRATSZEKRÉNY BÜKK (DB);BS0603;Görgős irattároló
11270;GÖRGŐS IRATSZEKRÉNY BÜKK (DB);BS0603;Görgős irattároló;27507;GÖRGŐS IRATSZEKRÉNY BÜKK (DB);BS0603;Görgős irattároló
18478;Dohányzóasztal cseresznye;BA0101;Dohányzó asztal klf.;27182;Dohányzóasztal cseresznye;BA9913;Egyéb asztal klf.
18478;Dohányzóasztal cseresznye;BA0101;Dohányzó asztal klf.;29886;Dohányzó asztal klf.;BA0101;Dohányzó asztal klf.
18479;Alul fa, felül üvegajtós polcos szekrény;BS9920;Szekrény egyéb klf.;1015;Polcos szekrény mahagóni (Tanúvédelmis);BS9920;Szekrény egyéb klf.
18479;Alul fa, felül üvegajtós polcos szekrény;BS9920;Szekrény egyéb klf.;24954;Kulcstartó szekrény fém;BS9920;Szekrény egyéb klf.
20018;Állványos elekt. kézfertőtlenítő adagoló;EL0000;Labortechnikai eszközök;27150;Állványos elekt. kézfertőtlenítő adagoló;EL0000;Labortechnikai eszközök
20018;Állványos elekt. kézfertőtlenítő adagoló;EL0000;Labortechnikai eszközök;28797;Állványos elektromos kézfertőtlenítő;BE0303;Állvány egyéb
9964;Támlásszék Iso Full Crom (KR);BU0603;Fémvázas támlásszék;28093;ÍRÓLAPOS FÉMVÁZAS SZÉK (DB);BU0603;Fémvázas támlásszék
9964;Támlásszék Iso Full Crom (KR);BU0603;Fémvázas támlásszék;254084;fémvázasszék;BU0603;Fémvázas támlásszék
10074;ÉJJELISZEKRÉNY (DB);BS9903;Éjjeli szekrény;254328;éjjeliszekrény;BS9903;Éjjeli szekrény
10074;ÉJJELISZEKRÉNY (DB);BS9903;Éjjeli szekrény;254233;éjjeli szekrény;BS9903;Éjjeli szekrény
19670;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;28803;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény
19670;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;30409;ADJ-H32 L3/K2 REJTETT. LÖV. MELLÉNY;EF0406;Rejtett viselésű lövedékálló mellény
19746;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény;28803;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény
19746;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény;25093;ADJ-H32 L3/K2 rejtett lövedékálló mell.;EF0402;Külső viselésű lövedékálló mellény
6780;"Monitor 22"" SamsungLED LCD";SS0202;Monitor LCD;27890;Samsung LCD MONITOR;SS0202;Monitor LCD
6780;"Monitor 22"" SamsungLED LCD";SS0202;Monitor LCD;1104;Samsung LCD televiyi=;KV0200;LCD televízió TV
20019;Állványos elekt. kézfertőtlenítő adagoló;EL0000;Labortechnikai eszközök;27150;Állványos elekt. kézfertőtlenítő adagoló;EL0000;Labortechnikai eszközök
20019;Állványos elekt. kézfertőtlenítő adagoló;EL0000;Labortechnikai eszközök;28797;Állványos elektromos kézfertőtlenítő;BE0303;Állvány egyéb
